Collection,Record,XPath,Content
CDL,02532-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02532-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02532-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02532-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02532-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20020313"
CDL,02532-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02532-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02532-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02532-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-121.862251281738"
CDL,02532-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-121.843627929688"
CDL,02532-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"39.725902557373"
CDL,02532-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"39.7109031677246"
CDL,02532-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02532-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02532-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02532-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02532-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02532-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Butte County"
CDL,02532-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Chico"
CDL,02532-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02532-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02532-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02532-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02532-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02532-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02532-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02532-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02532-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02532-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02532-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M22.0N01.0E34"
CDL,02532-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02532-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02532-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02532-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02532-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02532-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02532-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02532-metadata.xml,/metadata/metainfo/metd,"20120323"
CDL,02532-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02532-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02532-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02532-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02532-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02532-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02532-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02532-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02532-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02532-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02532-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02598-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"CDPH Lassen District"
CDL,02598-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20030327"
CDL,02598-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 3200038-001: PNF COTTONWOOD CG.- FRENCHMAN ADM. / WELL 01"
CDL,02598-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02598-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02598-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02598-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02598-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02598-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20030327"
CDL,02598-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02598-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02598-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02598-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-120.220741271973"
CDL,02598-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-120.20182800293"
CDL,02598-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"39.8972434997559"
CDL,02598-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"39.8827857971191"
CDL,02598-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02598-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02598-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02598-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02598-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02598-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Plumas County"
CDL,02598-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Frenchman Lake"
CDL,02598-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02598-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02598-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02598-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02598-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02598-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02598-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02598-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02598-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02598-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02598-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M24.0N16.0E32"
CDL,02598-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02598-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02598-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02598-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02598-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02598-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02598-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02598-metadata.xml,/metadata/metainfo/metd,"20120328"
CDL,02598-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02598-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02598-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02598-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02598-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02598-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02598-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02598-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02598-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02598-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02598-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02560-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"Butte County"
CDL,02560-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20021113"
CDL,02560-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 0400160-001: CHICO ROD & GUN CLUB / WELL #1"
CDL,02560-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02560-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02560-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02560-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02560-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02560-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20021113"
CDL,02560-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02560-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02560-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02560-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-121.787818908691"
CDL,02560-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-121.768821716309"
CDL,02560-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"39.7841758728027"
CDL,02560-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"39.7699241638184"
CDL,02560-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02560-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02560-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02560-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02560-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02560-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Butte County"
CDL,02560-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Chico"
CDL,02560-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02560-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02560-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02560-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02560-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02560-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02560-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02560-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02560-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02560-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02560-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M22.0N02.0E08"
CDL,02560-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02560-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02560-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02560-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02560-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02560-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02560-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02560-metadata.xml,/metadata/metainfo/metd,"20120327"
CDL,02560-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02560-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02560-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02560-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02560-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02560-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02560-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02560-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02560-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02560-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02560-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02535-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"Fresno County"
CDL,02535-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20020326"
CDL,02535-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 1000460-001: R F DUNCAN TRUST WATER SYSTEM / WELL 01 (NORTH WELL)"
CDL,02535-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02535-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02535-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02535-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02535-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
